timestamp,bid_1_price,bid_1_size,bid_2_price,bid_2_size,bid_3_price,bid_3_size,bid_4_price,bid_4_size,bid_5_price,bid_5_size,bid_6_price,bid_6_size,bid_7_price,bid_7_size,bid_8_price,bid_8_size,bid_9_price,bid_9_size,bid_10_price,bid_10_size,bid_11_price,bid_11_size,bid_12_price,bid_12_size,bid_13_price,bid_13_size,bid_14_price,bid_14_size,bid_15_price,bid_15_size,ask_1_price,ask_1_size,ask_2_price,ask_2_size,ask_3_price,ask_3_size,ask_4_price,ask_4_size,ask_5_price,ask_5_size,ask_6_price,ask_6_size,ask_7_price,ask_7_size,ask_8_price,ask_8_size,ask_9_price,ask_9_size,ask_10_price,ask_10_size,ask_11_price,ask_11_size,ask_12_price,ask_12_size,ask_13_price,ask_13_size,ask_14_price,ask_14_size,ask_15_price,ask_15_size
1757800385.9591436,4657.87,0.43,4657.88,23.36,4657.83,0.96,4657.97,35.06,4657.80,35.09,4658.09,24.71,4657.70,20.09,4658.21,33.91,4657.63,0.12,4658.33,23.97,4657.57,28.82,4658.45,29.61,4657.44,20.29,4658.48,0.74,4657.31,32.56,4658.51,0.06,4657.18,34.93,4658.54,0.02,4657.04,27.63,4658.56,0.04,4656.94,36.25,4658.58,32.84,4656.80,31.64,4658.61,0.27,4656.67,26.45,4658.67,26.58,4656.60,16.51,4658.78,0.20,4656.54,19.75,4658.80,23.56
1757800386.464955,4657.87,0.43,4657.88,24.73,4657.83,0.96,4657.97,28.73,4657.80,35.09,4658.09,25.11,4657.70,20.09,4658.21,27.55,4657.63,0.12,4658.31,32.15,4657.57,28.82,4658.44,29.19,4657.44,20.29,4658.48,0.74,4657.31,32.56,4658.51,0.06,4657.18,34.93,4658.54,0.02,4657.04,27.63,4658.55,21.40,4656.94,36.25,4658.56,0.04,4656.80,31.64,4658.61,0.27,4656.67,26.45,4658.67,23.91,4656.60,16.51,4658.77,24.27,4656.54,19.75,4658.78,0.20
1757800386.5610478,4657.87,0.43,4657.88,24.73,4657.83,0.96,4657.97,28.73,4657.80,21.83,4658.09,25.11,4657.70,27.30,4658.21,27.55,4657.63,0.12,4658.31,32.15,4657.57,28.69,4658.44,29.19,4657.44,34.83,4658.48,0.74,4657.33,28.47,4658.51,0.06,4657.19,28.36,4658.54,0.02,4657.07,35.74,4658.55,21.40,4656.94,20.44,4658.56,0.04,4656.83,28.51,4658.61,0.27,4656.70,35.16,4658.67,23.91,4656.60,16.51,4658.77,24.27,4656.58,24.34,4658.78,0.20
1757800386.7633235,4657.87,0.43,4657.88,24.73,4657.83,0.96,4657.97,28.73,4657.80,21.83,4658.09,25.11,4657.70,27.30,4658.21,27.55,4657.57,28.69,4658.31,32.15,4657.44,34.83,4658.44,29.19,4657.33,28.47,4658.48,0.74,4657.19,28.36,4658.51,0.06,4657.07,35.74,4658.54,0.02,4656.94,20.44,4658.55,21.40,4656.83,28.51,4658.56,0.04,4656.70,35.16,4658.61,0.27,4656.60,16.51,4658.67,23.91,4656.58,24.34,4658.77,24.27,4656.47,2.04,4658.78,0.20
1757800386.9607775,4657.87,0.43,4657.88,24.73,4657.83,0.92,4657.97,28.73,4657.80,21.83,4658.09,25.11,4657.70,27.30,4658.21,27.55,4657.57,28.69,4658.31,32.15,4657.44,34.83,4658.44,29.19,4657.33,28.47,4658.48,0.74,4657.19,28.36,4658.51,0.06,4657.07,35.74,4658.54,0.02,4656.94,20.44,4658.55,21.40,4656.83,28.51,4658.56,0.04,4656.70,35.16,4658.61,0.27,4656.60,16.51,4658.67,23.91,4656.58,24.34,4658.77,24.27,4656.47,2.04,4658.78,0.20
1757800387.1607292,4657.87,0.43,4657.88,24.73,4657.83,0.02,4657.97,28.73,4657.80,21.83,4658.09,25.11,4657.70,27.30,4658.21,27.55,4657.57,28.69,4658.31,32.15,4657.44,34.83,4658.44,29.19,4657.33,28.47,4658.48,0.74,4657.19,28.36,4658.51,0.06,4657.07,35.74,4658.54,0.02,4656.94,20.44,4658.55,21.40,4656.83,28.51,4658.56,0.04,4656.70,35.16,4658.61,0.27,4656.60,16.51,4658.67,23.91,4656.58,24.34,4658.77,24.27,4656.47,2.04,4658.78,0.20
1757800387.2768667,4657.87,0.43,4657.88,24.73,4657.80,21.83,4657.97,28.73,4657.70,27.30,4658.09,25.11,4657.57,28.69,4658.21,27.55,4657.44,34.83,4658.31,32.15,4657.33,28.47,4658.44,29.19,4657.19,28.36,4658.48,0.74,4657.07,35.74,4658.51,0.06,4656.94,20.44,4658.54,0.02,4656.83,28.51,4658.55,21.40,4656.70,35.16,4658.56,0.04,4656.60,16.51,4658.61,0.27,4656.58,24.34,4658.67,23.91,4656.47,2.04,4658.77,24.27,4656.46,22.98,4658.78,0.20
1757800388.1658058,4657.87,0.47,4657.88,24.73,4657.80,21.83,4657.97,28.73,4657.70,27.30,4658.09,25.11,4657.57,28.69,4658.21,27.55,4657.44,34.83,4658.31,32.15,4657.33,28.47,4658.44,29.19,4657.19,28.36,4658.48,0.74,4657.07,35.74,4658.51,0.06,4656.94,20.44,4658.54,0.02,4656.83,28.51,4658.55,21.40,4656.70,35.16,4658.56,0.04,4656.60,16.51,4658.61,0.27,4656.58,24.34,4658.67,23.91,4656.47,2.04,4658.77,24.27,4656.46,22.98,4658.78,0.20
1757800388.2622662,4657.87,0.59,4657.88,24.73,4657.80,21.83,4657.97,28.73,4657.70,27.30,4658.09,25.11,4657.57,28.69,4658.21,27.55,4657.44,34.83,4658.31,32.15,4657.33,28.47,4658.44,29.19,4657.19,28.36,4658.48,0.74,4657.07,35.74,4658.51,0.06,4656.94,20.44,4658.54,0.02,4656.83,28.51,4658.55,21.40,4656.70,35.16,4658.56,0.04,4656.60,16.51,4658.61,0.27,4656.58,24.34,4658.67,23.91,4656.47,2.04,4658.77,24.27,4656.46,22.98,4658.78,0.20
1757800388.4622352,4657.87,0.59,4657.88,23.55,4657.80,21.83,4657.97,28.73,4657.70,27.30,4658.09,25.11,4657.57,28.69,4658.21,27.55,4657.44,34.83,4658.31,32.15,4657.33,28.47,4658.44,29.19,4657.19,28.36,4658.48,0.74,4657.07,35.74,4658.51,0.06,4656.94,20.44,4658.54,0.02,4656.83,28.51,4658.55,21.40,4656.70,35.16,4658.56,0.04,4656.60,16.51,4658.61,0.27,4656.58,24.34,4658.67,23.91,4656.47,2.04,4658.77,24.27,4656.46,22.98,4658.78,0.20
